Match,Team,Alliance,measurement,value,dloc,DefType
78,48,red,AutoD4Cross,0,4.0, 'B_Ramparts'
78,279,red,AutoD4Cross,0,4.0, 'B_Ramparts'
78,4521,blue,AutoD4Cross,1,4.0, 'D_RockWall'
78,3201,blue,AutoD4Cross,1,4.0, 'D_RockWall'
78,2016,blue,AutoD4Cross,0,4.0, 'D_RockWall'
79,4920,red,AutoD4Cross,0,4.0, 'B_Moat'
79,5811,red,AutoD4Cross,0,4.0, 'B_Moat'
79,3814,red,AutoD4Cross,1,4.0, 'B_Moat'
79,5809,blue,AutoD4Cross,0,4.0, 'B_Moat'
79,1038,blue,AutoD4Cross,0,4.0, 'B_Moat'
79,4284,blue,AutoD4Cross,0,4.0, 'B_Moat'
80,2051,red,AutoD4Cross,0,4.0, 'D_RockWall'
80,3138,red,AutoD4Cross,0,4.0, 'D_RockWall'
80,1014,red,AutoD4Cross,0,4.0, 'D_RockWall'
80,4085,blue,AutoD4Cross,0,4.0, 'D_RockWall'
80,120,blue,AutoD4Cross,0,4.0, 'D_RockWall'
80,3266,blue,AutoD4Cross,0,4.0, 'D_RockWall'
81,6181,red,AutoD4Cross,0,4.0, 'D_RockWall'
81,1708,red,AutoD4Cross,0,4.0, 'D_RockWall'
81,3504,red,AutoD4Cross,1,4.0, 'D_RockWall'
81,337,blue,AutoD4Cross,0,4.0, 'D_RockWall'
81,5749,blue,AutoD4Cross,0,4.0, 'D_RockWall'
81,3000,blue,AutoD4Cross,0,4.0, 'D_RockWall'
82,4115,red,AutoD4Cross,0,4.0, 'D_RockWall'
82,144,red,AutoD4Cross,0,4.0, 'D_RockWall'
82,5492,red,AutoD4Cross,1,4.0, 'D_RockWall'
82,3492,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
82,6185,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
82,3260,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
83,554,red,AutoD4Cross,1,4.0, 'A_ChevalDeFrise'
83,1308,red,AutoD4Cross,0,4.0, 'A_ChevalDeFrise'
83,128,red,AutoD4Cross,0,4.0, 'A_ChevalDeFrise'
83,3777,blue,AutoD4Cross,0,4.0, 'D_RockWall'
83,3821,blue,AutoD4Cross,0,4.0, 'D_RockWall'
83,4213,blue,AutoD4Cross,0,4.0, 'D_RockWall'
84,2603,red,AutoD4Cross,0,4.0, 'C_SallyPort'
84,245,red,AutoD4Cross,0,4.0, 'C_SallyPort'
84,868,red,AutoD4Cross,0,4.0, 'C_SallyPort'
84,1985,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
84,1249,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
84,5413,blue,AutoD4Cross,0,4.0, 'C_SallyPort'
85,3484,red,AutoD4Cross,0,4.0, 'D_RockWall'
85,48,red,AutoD4Cross,0,4.0, 'D_RockWall'
85,6084,red,AutoD4Cross,0,4.0, 'D_RockWall'
85,3814,blue,AutoD4Cross,0,4.0, 'A_Portcullis'
85,4085,blue,AutoD4Cross,0,4.0, 'A_Portcullis'
85,451,blue,AutoD4Cross,0,4.0, 'A_Portcullis'
86,120,blue,AutoD4Cross,0,4.0, 'D_RockWall'
86,3324,,AutoD4Cross,0,4.0,
86,868,,AutoD4Cross,0,4.0,
86,451,,AutoD4Cross,1,4.0,
86,5492,,AutoD4Cross,0,4.0,
86,5811,blue,AutoD4Cross,0,4.0, 'D_RockWall'
87,2051,red,AutoD4Cross,0,4.0, 'C_SallyPort'
87,1708,red,AutoD4Cross,0,4.0, 'C_SallyPort'
87,4145,red,AutoD4Cross,0,4.0, 'C_SallyPort'
87,5492,blue,AutoD4Cross,0,4.0, 'A_ChevalDeFrise'
87,4284,blue,AutoD4Cross,0,4.0, 'A_ChevalDeFrise'
87,5667,blue,AutoD4Cross,0,4.0, 'A_ChevalDeFrise'
88,2016,red,AutoD4Cross,0,4.0, 'A_ChevalDeFrise'
88,1014,red,AutoD4Cross,0,4.0, 'A_ChevalDeFrise'
88,4256,red,AutoD4Cross,1,4.0, 'A_ChevalDeFrise'
88,3000,blue,AutoD4Cross,0,4.0, 'A_Portcullis'
88,4028,blue,AutoD4Cross,0,4.0, 'A_Portcullis'
88,6185,blue,AutoD4Cross,0,4.0, 'A_Portcullis'
77,5667,red,AutoD4Reach,0,4.0, 'B_Ramparts'
77,451,red,AutoD4Reach,0,4.0, 'B_Ramparts'
77,3484,red,AutoD4Reach,0,4.0, 'B_Ramparts'
77,4256,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
77,1939,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
77,2040,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
78,3324,red,AutoD4Reach,0,4.0, 'B_Ramparts'
78,48,red,AutoD4Reach,0,4.0, 'B_Ramparts'
78,279,red,AutoD4Reach,1,4.0, 'B_Ramparts'
78,4521,blue,AutoD4Reach,1,4.0, 'D_RockWall'
78,3201,blue,AutoD4Reach,1,4.0, 'D_RockWall'
78,2016,blue,AutoD4Reach,0,4.0, 'D_RockWall'
79,4920,red,AutoD4Reach,0,4.0, 'B_Moat'
79,5811,red,AutoD4Reach,0,4.0, 'B_Moat'
79,3814,red,AutoD4Reach,1,4.0, 'B_Moat'
79,5809,blue,AutoD4Reach,0,4.0, 'B_Moat'
79,1038,blue,AutoD4Reach,0,4.0, 'B_Moat'
79,4284,blue,AutoD4Reach,0,4.0, 'B_Moat'
80,2051,red,AutoD4Reach,0,4.0, 'D_RockWall'
80,3138,red,AutoD4Reach,0,4.0, 'D_RockWall'
80,1014,red,AutoD4Reach,0,4.0, 'D_RockWall'
80,4085,blue,AutoD4Reach,0,4.0, 'D_RockWall'
80,120,blue,AutoD4Reach,0,4.0, 'D_RockWall'
80,3266,blue,AutoD4Reach,0,4.0, 'D_RockWall'
81,6181,red,AutoD4Reach,0,4.0, 'D_RockWall'
81,1708,red,AutoD4Reach,0,4.0, 'D_RockWall'
81,3504,red,AutoD4Reach,1,4.0, 'D_RockWall'
81,337,blue,AutoD4Reach,0,4.0, 'D_RockWall'
81,5749,blue,AutoD4Reach,0,4.0, 'D_RockWall'
81,3000,blue,AutoD4Reach,0,4.0, 'D_RockWall'
82,4115,red,AutoD4Reach,0,4.0, 'D_RockWall'
82,144,red,AutoD4Reach,0,4.0, 'D_RockWall'
82,5492,red,AutoD4Reach,1,4.0, 'D_RockWall'
82,3492,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
82,6185,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
82,3260,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
83,554,red,AutoD4Reach,1,4.0, 'A_ChevalDeFrise'
83,1308,red,AutoD4Reach,0,4.0, 'A_ChevalDeFrise'
83,128,red,AutoD4Reach,0,4.0, 'A_ChevalDeFrise'
83,3777,blue,AutoD4Reach,0,4.0, 'D_RockWall'
83,3821,blue,AutoD4Reach,0,4.0, 'D_RockWall'
83,4213,blue,AutoD4Reach,0,4.0, 'D_RockWall'
84,2603,red,AutoD4Reach,0,4.0, 'C_SallyPort'
84,245,red,AutoD4Reach,0,4.0, 'C_SallyPort'
84,868,red,AutoD4Reach,0,4.0, 'C_SallyPort'
84,1985,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
84,1249,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
84,5413,blue,AutoD4Reach,0,4.0, 'C_SallyPort'
85,3484,red,AutoD4Reach,0,4.0, 'D_RockWall'
85,48,red,AutoD4Reach,0,4.0, 'D_RockWall'
85,6084,red,AutoD4Reach,0,4.0, 'D_RockWall'
85,3814,blue,AutoD4Reach,0,4.0, 'A_Portcullis'
85,4085,blue,AutoD4Reach,0,4.0, 'A_Portcullis'
85,451,blue,AutoD4Reach,0,4.0, 'A_Portcullis'
86,120,blue,AutoD4Reach,0,4.0, 'D_RockWall'
86,3324,,AutoD4Reach,0,4.0,
86,868,,AutoD4Reach,0,4.0,
86,451,,AutoD4Reach,1,4.0,
86,5492,,AutoD4Reach,0,4.0,
86,5811,blue,AutoD4Reach,0,4.0, 'D_RockWall'
87,2051,red,AutoD4Reach,0,4.0, 'C_SallyPort'
87,1708,red,AutoD4Reach,0,4.0, 'C_SallyPort'
87,4145,red,AutoD4Reach,0,4.0, 'C_SallyPort'
87,5492,blue,AutoD4Reach,0,4.0, 'A_ChevalDeFrise'
87,4284,blue,AutoD4Reach,0,4.0, 'A_ChevalDeFrise'
87,5667,blue,AutoD4Reach,0,4.0, 'A_ChevalDeFrise'
88,2016,red,AutoD4Reach,0,4.0, 'A_ChevalDeFrise'
88,1014,red,AutoD4Reach,0,4.0, 'A_ChevalDeFrise'
88,4256,red,AutoD4Reach,1,4.0, 'A_ChevalDeFrise'
88,3000,blue,AutoD4Reach,0,4.0, 'A_Portcullis'
88,4028,blue,AutoD4Reach,0,4.0, 'A_Portcullis'
88,6185,blue,AutoD4Reach,0,4.0, 'A_Portcullis'
77,5667,red,AutoD5Cross,1,5.0, 'D_RockWall'
77,451,red,AutoD5Cross,0,5.0, 'D_RockWall'
77,3484,red,AutoD5Cross,0,5.0, 'D_RockWall'
77,4256,blue,AutoD5Cross,0,5.0, 'B_Ramparts'
77,1939,blue,AutoD5Cross,0,5.0, 'B_Ramparts'
77,2040,blue,AutoD5Cross,0,5.0, 'B_Ramparts'
78,3324,red,AutoD5Cross,1,5.0, 'D_RockWall'
78,48,red,AutoD5Cross,0,5.0, 'D_RockWall'
78,279,red,AutoD5Cross,0,5.0, 'D_RockWall'
78,4521,blue,AutoD5Cross,0,5.0, 'B_Ramparts'
78,3201,blue,AutoD5Cross,0,5.0, 'B_Ramparts'
78,2016,blue,AutoD5Cross,0,5.0, 'B_Ramparts'
79,4920,red,AutoD5Cross,0,5.0, 'D_RockWall'
79,5811,red,AutoD5Cross,0,5.0, 'D_RockWall'
79,3814,red,AutoD5Cross,0,5.0, 'D_RockWall'
79,5809,blue,AutoD5Cross,0,5.0, 'D_RockWall'
79,1038,blue,AutoD5Cross,1,5.0, 'D_RockWall'
79,4284,blue,AutoD5Cross,0,5.0, 'D_RockWall'
80,2051,red,AutoD5Cross,0,5.0, 'B_Ramparts'
80,3138,red,AutoD5Cross,0,5.0, 'B_Ramparts'
80,1014,red,AutoD5Cross,0,5.0, 'B_Ramparts'
80,4085,blue,AutoD5Cross,0,5.0, 'C_Drawbridge'
80,120,blue,AutoD5Cross,0,5.0, 'C_Drawbridge'
80,3266,blue,AutoD5Cross,0,5.0, 'C_Drawbridge'
81,6181,red,AutoD5Cross,0,5.0, 'C_Drawbridge'
81,1708,red,AutoD5Cross,0,5.0, 'C_Drawbridge'
81,3504,red,AutoD5Cross,0,5.0, 'C_Drawbridge'
81,337,blue,AutoD5Cross,0,5.0, 'C_Drawbridge'
81,5749,blue,AutoD5Cross,0,5.0, 'C_Drawbridge'
81,3000,blue,AutoD5Cross,0,5.0, 'C_Drawbridge'
82,4115,red,AutoD5Cross,0,5.0, 'C_SallyPort'
82,144,red,AutoD5Cross,0,5.0, 'C_SallyPort'
82,5492,red,AutoD5Cross,0,5.0, 'C_SallyPort'
82,3492,blue,AutoD5Cross,0,5.0, 'A_ChevalDeFrise'
82,6185,blue,AutoD5Cross,0,5.0, 'A_ChevalDeFrise'
82,3260,blue,AutoD5Cross,0,5.0, 'A_ChevalDeFrise'
83,554,red,AutoD5Cross,0,5.0, 'D_RockWall'
83,1308,red,AutoD5Cross,0,5.0, 'D_RockWall'
83,128,red,AutoD5Cross,0,5.0, 'D_RockWall'
83,3777,blue,AutoD5Cross,0,5.0, 'A_ChevalDeFrise'
83,3821,blue,AutoD5Cross,0,5.0, 'A_ChevalDeFrise'
83,4213,blue,AutoD5Cross,0,5.0, 'A_ChevalDeFrise'
84,2603,red,AutoD5Cross,0,5.0, 'A_Portcullis'
84,245,red,AutoD5Cross,0,5.0, 'A_Portcullis'
84,868,red,AutoD5Cross,0,5.0, 'A_Portcullis'
84,1985,blue,AutoD5Cross,0,5.0, 'D_RockWall'
84,1249,blue,AutoD5Cross,0,5.0, 'D_RockWall'
84,5413,blue,AutoD5Cross,0,5.0, 'D_RockWall'
85,3484,red,AutoD5Cross,0,5.0, 'C_SallyPort'
85,48,red,AutoD5Cross,0,5.0, 'C_SallyPort'
85,6084,red,AutoD5Cross,0,5.0, 'C_SallyPort'
85,3814,blue,AutoD5Cross,0,5.0, 'C_SallyPort'
85,4085,blue,AutoD5Cross,0,5.0, 'C_SallyPort'
85,451,blue,AutoD5Cross,0,5.0, 'C_SallyPort'
86,120,blue,AutoD5Cross,1,5.0, 'A_ChevalDeFrise'
86,3324,,AutoD5Cross,0,5.0,
86,868,,AutoD5Cross,0,5.0,
86,451,,AutoD5Cross,0,5.0,
86,5492,,AutoD5Cross,0,5.0,
86,5811,blue,AutoD5Cross,0,5.0, 'A_ChevalDeFrise'
87,2051,red,AutoD5Cross,1,5.0, 'D_RockWall'
87,1708,red,AutoD5Cross,0,5.0, 'D_RockWall'
87,4145,red,AutoD5Cross,0,5.0, 'D_RockWall'
87,5492,blue,AutoD5Cross,0,5.0, 'C_SallyPort'
87,4284,blue,AutoD5Cross,0,5.0, 'C_SallyPort'
87,5667,blue,AutoD5Cross,0,5.0, 'C_SallyPort'
88,2016,red,AutoD5Cross,0,5.0, 'C_Drawbridge'
88,1014,red,AutoD5Cross,0,5.0, 'C_Drawbridge'
88,4256,red,AutoD5Cross,0,5.0, 'C_Drawbridge'
88,3000,blue,AutoD5Cross,0,5.0, 'D_RockWall'
88,4028,blue,AutoD5Cross,0,5.0, 'D_RockWall'
88,6185,blue,AutoD5Cross,0,5.0, 'D_RockWall'
77,5667,red,AutoD5Reach,1,5.0, 'D_RockWall'
77,451,red,AutoD5Reach,0,5.0, 'D_RockWall'
77,3484,red,AutoD5Reach,0,5.0, 'D_RockWall'
77,4256,blue,AutoD5Reach,0,5.0, 'B_Ramparts'
77,1939,blue,AutoD5Reach,0,5.0, 'B_Ramparts'
77,2040,blue,AutoD5Reach,0,5.0, 'B_Ramparts'
78,3324,red,AutoD5Reach,1,5.0, 'D_RockWall'
78,48,red,AutoD5Reach,0,5.0, 'D_RockWall'
78,279,red,AutoD5Reach,0,5.0, 'D_RockWall'
78,4521,blue,AutoD5Reach,0,5.0, 'B_Ramparts'
78,3201,blue,AutoD5Reach,0,5.0, 'B_Ramparts'
78,2016,blue,AutoD5Reach,0,5.0, 'B_Ramparts'
79,4920,red,AutoD5Reach,0,5.0, 'D_RockWall'
79,5811,red,AutoD5Reach,0,5.0, 'D_RockWall'
79,3814,red,AutoD5Reach,0,5.0, 'D_RockWall'
79,5809,blue,AutoD5Reach,0,5.0, 'D_RockWall'
79,1038,blue,AutoD5Reach,1,5.0, 'D_RockWall'
79,4284,blue,AutoD5Reach,0,5.0, 'D_RockWall'
80,2051,red,AutoD5Reach,0,5.0, 'B_Ramparts'
80,3138,red,AutoD5Reach,0,5.0, 'B_Ramparts'
80,1014,red,AutoD5Reach,0,5.0, 'B_Ramparts'
80,4085,blue,AutoD5Reach,0,5.0, 'C_Drawbridge'
80,120,blue,AutoD5Reach,0,5.0, 'C_Drawbridge'
80,3266,blue,AutoD5Reach,0,5.0, 'C_Drawbridge'
81,6181,red,AutoD5Reach,0,5.0, 'C_Drawbridge'
81,1708,red,AutoD5Reach,0,5.0, 'C_Drawbridge'
81,3504,red,AutoD5Reach,0,5.0, 'C_Drawbridge'
81,337,blue,AutoD5Reach,0,5.0, 'C_Drawbridge'
81,5749,blue,AutoD5Reach,0,5.0, 'C_Drawbridge'
81,3000,blue,AutoD5Reach,0,5.0, 'C_Drawbridge'
82,4115,red,AutoD5Reach,0,5.0, 'C_SallyPort'
82,144,red,AutoD5Reach,0,5.0, 'C_SallyPort'
82,5492,red,AutoD5Reach,0,5.0, 'C_SallyPort'
82,3492,blue,AutoD5Reach,0,5.0, 'A_ChevalDeFrise'
82,6185,blue,AutoD5Reach,0,5.0, 'A_ChevalDeFrise'
82,3260,blue,AutoD5Reach,0,5.0, 'A_ChevalDeFrise'
83,554,red,AutoD5Reach,0,5.0, 'D_RockWall'
83,1308,red,AutoD5Reach,0,5.0, 'D_RockWall'
83,128,red,AutoD5Reach,0,5.0, 'D_RockWall'
83,3777,blue,AutoD5Reach,0,5.0, 'A_ChevalDeFrise'
83,3821,blue,AutoD5Reach,0,5.0, 'A_ChevalDeFrise'
83,4213,blue,AutoD5Reach,0,5.0, 'A_ChevalDeFrise'
84,2603,red,AutoD5Reach,1,5.0, 'A_Portcullis'
84,245,red,AutoD5Reach,0,5.0, 'A_Portcullis'
84,868,red,AutoD5Reach,0,5.0, 'A_Portcullis'
84,1985,blue,AutoD5Reach,0,5.0, 'D_RockWall'
84,1249,blue,AutoD5Reach,0,5.0, 'D_RockWall'
84,5413,blue,AutoD5Reach,0,5.0, 'D_RockWall'
85,3484,red,AutoD5Reach,0,5.0, 'C_SallyPort'
85,48,red,AutoD5Reach,0,5.0, 'C_SallyPort'
85,6084,red,AutoD5Reach,0,5.0, 'C_SallyPort'
85,3814,blue,AutoD5Reach,0,5.0, 'C_SallyPort'
85,4085,blue,AutoD5Reach,0,5.0, 'C_SallyPort'
85,451,blue,AutoD5Reach,0,5.0, 'C_SallyPort'
86,120,blue,AutoD5Reach,1,5.0, 'A_ChevalDeFrise'
86,3324,,AutoD5Reach,0,5.0,
86,868,,AutoD5Reach,0,5.0,
86,451,,AutoD5Reach,0,5.0,
86,5492,,AutoD5Reach,0,5.0,
86,5811,blue,AutoD5Reach,0,5.0, 'A_ChevalDeFrise'
87,2051,red,AutoD5Reach,1,5.0, 'D_RockWall'
87,1708,red,AutoD5Reach,0,5.0, 'D_RockWall'
87,4145,red,AutoD5Reach,0,5.0, 'D_RockWall'
87,5492,blue,AutoD5Reach,0,5.0, 'C_SallyPort'
87,4284,blue,AutoD5Reach,0,5.0, 'C_SallyPort'
87,5667,blue,AutoD5Reach,0,5.0, 'C_SallyPort'
88,2016,red,AutoD5Reach,0,5.0, 'C_Drawbridge'
88,1014,red,AutoD5Reach,0,5.0, 'C_Drawbridge'
88,4256,red,AutoD5Reach,0,5.0, 'C_Drawbridge'
88,3000,blue,AutoD5Reach,0,5.0, 'D_RockWall'
88,4028,blue,AutoD5Reach,0,5.0, 'D_RockWall'
88,6185,blue,AutoD5Reach,0,5.0, 'D_RockWall'
77,5667,red,AutoHighShotMade,0,,
77,451,red,AutoHighShotMade,0,,
77,3484,red,AutoHighShotMade,0,,
77,4256,blue,AutoHighShotMade,0,,
77,1939,blue,AutoHighShotMade,0,,
77,2040,blue,AutoHighShotMade,0,,
78,3324,red,AutoHighShotMade,0,,
78,48,red,AutoHighShotMade,0,,
78,279,red,AutoHighShotMade,0,,
78,4521,blue,AutoHighShotMade,0,,
78,3201,blue,AutoHighShotMade,0,,
78,2016,blue,AutoHighShotMade,0,,
79,4920,red,AutoHighShotMade,0,,
79,5811,red,AutoHighShotMade,0,,
79,3814,red,AutoHighShotMade,0,,
79,5809,blue,AutoHighShotMade,0,,
79,1038,blue,AutoHighShotMade,0,,
79,4284,blue,AutoHighShotMade,0,,
80,2051,red,AutoHighShotMade,0,,
80,3138,red,AutoHighShotMade,1,,
80,1014,red,AutoHighShotMade,0,,
80,4085,blue,AutoHighShotMade,2,,
80,120,blue,AutoHighShotMade,0,,
80,3266,blue,AutoHighShotMade,0,,
81,6181,red,AutoHighShotMade,0,,
81,1708,red,AutoHighShotMade,0,,
81,3504,red,AutoHighShotMade,0,,
81,337,blue,AutoHighShotMade,0,,
81,5749,blue,AutoHighShotMade,0,,
81,3000,blue,AutoHighShotMade,0,,
82,4115,red,AutoHighShotMade,0,,
82,144,red,AutoHighShotMade,0,,
82,5492,red,AutoHighShotMade,0,,
82,3492,blue,AutoHighShotMade,0,,
82,6185,blue,AutoHighShotMade,0,,
82,3260,blue,AutoHighShotMade,0,,
83,554,red,AutoHighShotMade,0,,
83,1308,red,AutoHighShotMade,0,,
83,128,red,AutoHighShotMade,0,,
83,3777,blue,AutoHighShotMade,0,,
83,3821,blue,AutoHighShotMade,0,,
83,4213,blue,AutoHighShotMade,0,,
84,2603,red,AutoHighShotMade,0,,
84,245,red,AutoHighShotMade,0,,
84,868,red,AutoHighShotMade,0,,
84,1985,blue,AutoHighShotMade,0,,
84,1249,blue,AutoHighShotMade,0,,
84,5413,blue,AutoHighShotMade,0,,
85,3484,red,AutoHighShotMade,0,,
85,48,red,AutoHighShotMade,0,,
85,6084,red,AutoHighShotMade,0,,
85,3814,blue,AutoHighShotMade,0,,
85,4085,blue,AutoHighShotMade,0,,
85,451,blue,AutoHighShotMade,0,,
86,120,blue,AutoHighShotMade,0,,
86,3324,,AutoHighShotMade,0,,
86,868,,AutoHighShotMade,0,,
86,451,,AutoHighShotMade,0,,
86,5492,,AutoHighShotMade,0,,
86,5811,blue,AutoHighShotMade,0,,
87,2051,red,AutoHighShotMade,0,,
87,1708,red,AutoHighShotMade,0,,
87,4145,red,AutoHighShotMade,0,,
87,5492,blue,AutoHighShotMade,0,,
87,4284,blue,AutoHighShotMade,0,,
87,5667,blue,AutoHighShotMade,0,,
88,2016,red,AutoHighShotMade,0,,
88,1014,red,AutoHighShotMade,0,,
88,4256,red,AutoHighShotMade,1,,
88,3000,blue,AutoHighShotMade,0,,
88,4028,blue,AutoHighShotMade,0,,
88,6185,blue,AutoHighShotMade,0,,
77,5667,red,AutoHighShotAtt,0,,
77,451,red,AutoHighShotAtt,0,,
77,3484,red,AutoHighShotAtt,0,,
77,4256,blue,AutoHighShotAtt,0,,
77,1939,blue,AutoHighShotAtt,0,,
77,2040,blue,AutoHighShotAtt,0,,
78,3324,red,AutoHighShotAtt,0,,
78,48,red,AutoHighShotAtt,1,,
78,279,red,AutoHighShotAtt,0,,
78,4521,blue,AutoHighShotAtt,0,,
78,3201,blue,AutoHighShotAtt,0,,
78,2016,blue,AutoHighShotAtt,0,,
79,4920,red,AutoHighShotAtt,0,,
79,5811,red,AutoHighShotAtt,0,,
79,3814,red,AutoHighShotAtt,0,,
79,5809,blue,AutoHighShotAtt,0,,
79,1038,blue,AutoHighShotAtt,0,,
79,4284,blue,AutoHighShotAtt,0,,
80,2051,red,AutoHighShotAtt,0,,
80,3138,red,AutoHighShotAtt,1,,
80,1014,red,AutoHighShotAtt,0,,
80,4085,blue,AutoHighShotAtt,2,,
80,120,blue,AutoHighShotAtt,0,,
80,3266,blue,AutoHighShotAtt,0,,
81,6181,red,AutoHighShotAtt,0,,
81,1708,red,AutoHighShotAtt,0,,
81,3504,red,AutoHighShotAtt,0,,
81,337,blue,AutoHighShotAtt,0,,
81,5749,blue,AutoHighShotAtt,0,,
81,3000,blue,AutoHighShotAtt,0,,
82,4115,red,AutoHighShotAtt,0,,
82,144,red,AutoHighShotAtt,0,,
82,5492,red,AutoHighShotAtt,0,,
82,3492,blue,AutoHighShotAtt,0,,
82,6185,blue,AutoHighShotAtt,0,,
82,3260,blue,AutoHighShotAtt,0,,
83,554,red,AutoHighShotAtt,0,,
83,1308,red,AutoHighShotAtt,0,,
83,128,red,AutoHighShotAtt,0,,
83,3777,blue,AutoHighShotAtt,0,,
83,3821,blue,AutoHighShotAtt,1,,
83,4213,blue,AutoHighShotAtt,0,,
84,2603,red,AutoHighShotAtt,0,,
84,245,red,AutoHighShotAtt,0,,
84,868,red,AutoHighShotAtt,0,,
84,1985,blue,AutoHighShotAtt,0,,
84,1249,blue,AutoHighShotAtt,0,,
84,5413,blue,AutoHighShotAtt,0,,
85,3484,red,AutoHighShotAtt,0,,
85,48,red,AutoHighShotAtt,0,,
85,6084,red,AutoHighShotAtt,0,,
85,3814,blue,AutoHighShotAtt,0,,
85,4085,blue,AutoHighShotAtt,0,,
85,451,blue,AutoHighShotAtt,0,,
86,120,blue,AutoHighShotAtt,0,,
86,3324,,AutoHighShotAtt,0,,
86,868,,AutoHighShotAtt,0,,
86,451,,AutoHighShotAtt,0,,
86,5492,,AutoHighShotAtt,0,,
86,5811,blue,AutoHighShotAtt,0,,
87,2051,red,AutoHighShotAtt,0,,
87,1708,red,AutoHighShotAtt,0,,
87,4145,red,AutoHighShotAtt,0,,
87,5492,blue,AutoHighShotAtt,0,,
87,4284,blue,AutoHighShotAtt,0,,
87,5667,blue,AutoHighShotAtt,0,,
88,2016,red,AutoHighShotAtt,0,,
88,1014,red,AutoHighShotAtt,0,,
88,4256,red,AutoHighShotAtt,1,,
88,3000,blue,AutoHighShotAtt,0,,
88,4028,blue,AutoHighShotAtt,0,,
88,6185,blue,AutoHighShotAtt,0,,
77,5667,red,AutoLowShotMade,0,,
77,451,red,AutoLowShotMade,0,,
77,3484,red,AutoLowShotMade,0,,
77,4256,blue,AutoLowShotMade,0,,
77,1939,blue,AutoLowShotMade,0,,
77,2040,blue,AutoLowShotMade,0,,
78,3324,red,AutoLowShotMade,0,,
78,48,red,AutoLowShotMade,0,,
78,279,red,AutoLowShotMade,0,,
78,4521,blue,AutoLowShotMade,0,,
78,3201,blue,AutoLowShotMade,0,,
78,2016,blue,AutoLowShotMade,0,,
79,4920,red,AutoLowShotMade,0,,
79,5811,red,AutoLowShotMade,0,,
79,3814,red,AutoLowShotMade,0,,
79,5809,blue,AutoLowShotMade,0,,
79,1038,blue,AutoLowShotMade,0,,
79,4284,blue,AutoLowShotMade,0,,
80,2051,red,AutoLowShotMade,0,,
80,3138,red,AutoLowShotMade,0,,
80,1014,red,AutoLowShotMade,0,,
80,4085,blue,AutoLowShotMade,0,,
80,120,blue,AutoLowShotMade,0,,
80,3266,blue,AutoLowShotMade,0,,
81,6181,red,AutoLowShotMade,0,,
81,1708,red,AutoLowShotMade,0,,
81,3504,red,AutoLowShotMade,0,,
81,337,blue,AutoLowShotMade,0,,
81,5749,blue,AutoLowShotMade,0,,
81,3000,blue,AutoLowShotMade,0,,
82,4115,red,AutoLowShotMade,0,,
82,144,red,AutoLowShotMade,0,,
82,5492,red,AutoLowShotMade,0,,
82,3492,blue,AutoLowShotMade,0,,
82,6185,blue,AutoLowShotMade,0,,
82,3260,blue,AutoLowShotMade,0,,
83,554,red,AutoLowShotMade,0,,
83,1308,red,AutoLowShotMade,0,,
83,128,red,AutoLowShotMade,0,,
83,3777,blue,AutoLowShotMade,0,,
83,3821,blue,AutoLowShotMade,0,,
83,4213,blue,AutoLowShotMade,0,,
84,2603,red,AutoLowShotMade,0,,
84,245,red,AutoLowShotMade,0,,
84,868,red,AutoLowShotMade,0,,
84,1985,blue,AutoLowShotMade,0,,
84,1249,blue,AutoLowShotMade,0,,
84,5413,blue,AutoLowShotMade,0,,
85,3484,red,AutoLowShotMade,0,,
85,48,red,AutoLowShotMade,0,,
85,6084,red,AutoLowShotMade,0,,
85,3814,blue,AutoLowShotMade,0,,
85,4085,blue,AutoLowShotMade,0,,
85,451,blue,AutoLowShotMade,0,,
86,120,blue,AutoLowShotMade,0,,
86,3324,,AutoLowShotMade,0,,
86,868,,AutoLowShotMade,0,,
86,451,,AutoLowShotMade,0,,
86,5492,,AutoLowShotMade,0,,
86,5811,blue,AutoLowShotMade,0,,
87,2051,red,AutoLowShotMade,0,,
87,1708,red,AutoLowShotMade,0,,
87,4145,red,AutoLowShotMade,1,,
87,5492,blue,AutoLowShotMade,0,,
87,4284,blue,AutoLowShotMade,0,,
87,5667,blue,AutoLowShotMade,0,,
88,2016,red,AutoLowShotMade,0,,
88,1014,red,AutoLowShotMade,1,,
88,4256,red,AutoLowShotMade,0,,
88,3000,blue,AutoLowShotMade,0,,
88,4028,blue,AutoLowShotMade,0,,
88,6185,blue,AutoLowShotMade,0,,
77,5667,red,AutoLowShotAtt,0,,
77,451,red,AutoLowShotAtt,0,,
77,3484,red,AutoLowShotAtt,0,,
77,4256,blue,AutoLowShotAtt,0,,
