1,nhgrs,breach,A_ChevalDeFrise,0, 26, 19, 9, 11
1,nhgrs,crossing,B_Ramparts,0, 26, 31, 71, 43
1,nhgrs,breach,B_Ramparts,0, 12, 15, 34, 20
1,nhgrs,crossing,B_Moat,0, 29, 32, 21, 15
1,nhgrs,breach,B_Moat,0, 14, 15, 10, 7
1,nhgrs,crossing,C_Drawbridge,0, 3, 0, 1, 2
1,nhgrs,breach,C_Drawbridge,0, 1, 0, 0, 0
1,nhgrs,crossing,C_SallyPort,0, 7, 18, 13, 9
1,nhgrs,breach,C_SallyPort,0, 2, 7, 5, 4
1,nhgrs,crossing,D_RoughTerrain,0, 14, 60, 25, 22
1,nhgrs,breach,D_RoughTerrain,0, 7, 30, 12, 11
1,nhgrs,crossing,D_RockWall,0, 27, 16, 43, 85
1,nhgrs,breach,D_RockWall,0, 13, 7, 19, 41
1,nhgrs,crossing,E_LowBar,305, 0, 0, 0, 0
1,nhgrs,breach,E_LowBar,148, 0, 0, 0, 0
1,ctwat,usage,A_Portcullis,0, 38, 20, 11, 11
1,ctwat,usage,A_ChevalDeFrise,0, 46, 24, 20, 14
1,ctwat,usage,B_Ramparts,0, 26, 36, 28, 24
1,ctwat,usage,B_Moat,0, 18, 12, 24, 16
1,ctwat,usage,C_Drawbridge,0, 8, 28, 20, 9
1,ctwat,usage,C_SallyPort,0, 23, 20, 35, 41
1,ctwat,usage,D_RoughTerrain,0, 5, 36, 3, 9
1,ctwat,usage,D_RockWall,0, 20, 8, 43, 60
1,ctwat,crossing,A_Portcullis,0, 43, 28, 11, 6
1,ctwat,breach,A_Portcullis,0, 19, 14, 5, 3
1,ctwat,crossing,A_ChevalDeFrise,0, 46, 19, 25, 16
1,ctwat,breach,A_ChevalDeFrise,0, 20, 7, 9, 7
1,ctwat,crossing,B_Ramparts,0, 47, 67, 53, 41
1,ctwat,breach,B_Ramparts,0, 22, 32, 26, 19
1,ctwat,crossing,B_Moat,0, 31, 23, 39, 29
1,ctwat,breach,B_Moat,0, 14, 11, 18, 14
1,ctwat,crossing,C_Drawbridge,0, 5, 16, 6, 2
1,ctwat,breach,C_Drawbridge,0, 2, 8, 1, 1
1,ctwat,crossing,C_SallyPort,0, 13, 14, 27, 27
1,ctwat,breach,C_SallyPort,0, 4, 5, 10, 11
1,ctwat,crossing,D_RoughTerrain,0, 10, 72, 6, 15
1,ctwat,breach,D_RoughTerrain,0, 5, 36, 3, 7
1,ctwat,crossing,D_RockWall,0, 37, 16, 81, 107
1,ctwat,breach,D_RockWall,0, 17, 8, 40, 52
1,ctwat,crossing,E_LowBar,336, 0, 0, 0, 0
