4028,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,5,5,0,0,3,8,0,50,32
6084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10,11,0,50,28
3260,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,4,4,0,0,10,16,0,51,48
4284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,6,7,0,51,21
3138,0,0,0,0,0,0,2,2,3,3,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,21
451,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,6,13,0,51,38
128,0,0,0,0,0,0,1,1,2,4,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,2,0,0,1,1,4,8,0,51,30
1939,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,6,8,0,52,24
3201,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,1,2,2,0,0,0,0,1,0,0,2,2,7,12,0,52,36
1708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,4,4,0,0,0,2,2,25,25,0,52,75
1038,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0,1,3,0,52,17
4115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,5,6,0,52,19
2040,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,53,7
1014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,2,7,7,0,53,26
245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,3,5,0,0,10,10,0,53,43
3324,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,2,2,1,0,0,6,7,8,9,0,53,42
5809,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,9,0,53,24
5484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,13,14,0,54,36
1308,0,0,0,0,2,4,1,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,54,30
5492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,0,54,15
3266,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,7,8,0,54,24
144,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,55,33
5413,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,1,1,1,3,4,0,0,2,7,0,55,29
5811,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,0,0,0,0,0,4,5,10,10,0,55,39
3484,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,1,1,0,0,0,0,0,0,0,0,1,2,3,33,33,0,55,89
554,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,1,10,10,0,55,30
2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,6,6,0,56,21
4085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,0,0,0,1,5,6,0,56,24
2399,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,2,2,0,0,1,2,0,0,0,0,0,4,5,12,18,0,56,56
4256,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,4,4,1,1,1,1,1,1,0,0,0,2,4,0,0,26,32,0,56,87
868,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,2,1,1,0,3,4,3,3,12,12,0,56,51
120,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4145,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,0,0,0,0,0,0,1,0,1,1,1,11,12,0,59,37
3201,0,0,1,1,3,3,3,3,3,3,0,0,0,1,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,0,59,71
5492,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,4,0,59,15
2408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,8,14,0,59,37
3814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,4,0,59,15
3010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,5,5,0,60,19
4521,0,0,1,3,3,4,1,1,3,3,0,0,3,4,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,23,0,60,74
6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,60,13
3266,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,3,0,0,2,2,1,1,0,0,0,0,0,8,10,0,60,33
4213,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,5,5,0,60,21
2399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,3,5,0,61,20
